State,Pincode,Year,Quarter,Insurance_count,Insurance_amount
Karnataka,560100,2023,2,1843,2510992.0
Karnataka,560103,2023,2,1790,2635489.0
Karnataka,560066,2023,2,1761,2827168.0
Karnataka,560058,2023,2,1581,1897452.0
Karnataka,560064,2023,2,1563,2404087.0
Karnataka,560068,2023,3,3688,4646310.0
Karnataka,560037,2023,3,2892,3957250.0
Karnataka,560076,2023,3,2534,3590807.0
Karnataka,560043,2023,3,2443,3288213.0
Karnataka,560078,2023,3,2402,3244684.0
Karnataka,560100,2023,3,2147,2864673.0
Karnataka,560066,2023,3,2012,3072523.0
Karnataka,560103,2023,3,1956,2606778.0
Karnataka,560058,2023,3,1930,2252913.0
Karnataka,560064,2023,3,1793,2600219.0
Karnataka,560068,2023,4,3947,5606578.0
Karnataka,560037,2023,4,2973,4120542.0
Karnataka,560043,2023,4,2809,4454698.0
Karnataka,560076,2023,4,2591,4025991.0
Karnataka,560078,2023,4,2515,3710977.0
Karnataka,560100,2023,4,2234,3459846.0
Karnataka,560066,2023,4,2041,3001699.0
Karnataka,560064,2023,4,1987,3509532.0
Karnataka,560091,2023,4,1978,3194653.0
Karnataka,560058,2023,4,1860,2418724.0
Karnataka,560068,2024,1,3871,5672343.0
Karnataka,560076,2024,1,2776,4596888.0
Karnataka,560037,2024,1,2685,3989582.0
Karnataka,560043,2024,1,2655,4698522.0
Karnataka,560078,2024,1,2621,4342390.0
Karnataka,560100,2024,1,2288,3663878.0
Karnataka,560058,2024,1,2138,2762399.0
Karnataka,560103,2024,1,2114,3769030.0
Karnataka,560091,2024,1,2112,3345209.0
Karnataka,560064,2024,1,2065,3742797.0
Karnataka,560068,2024,2,3282,5271425.0
Karnataka,560037,2024,2,2469,4089538.0
Karnataka,560076,2024,2,2238,3928312.0
Karnataka,560043,2024,2,2235,3997393.0
Karnataka,560078,2024,2,2193,3581757.0
Karnataka,560100,2024,2,1961,3095214.0
Karnataka,560103,2024,2,1865,2933626.0
Karnataka,560066,2024,2,1831,3348017.0
Karnataka,560091,2024,2,1686,2655650.0
Karnataka,560064,2024,2,1677,3240374.0
Karnataka,560068,2024,3,3453,5413163.0
Karnataka,560100,2024,3,3241,5455946.0
Karnataka,560037,2024,3,2876,4315416.0
Karnataka,560066,2024,3,2654,4668286.0
Karnataka,560076,2024,3,2402,4241341.0
Karnataka,560091,2024,3,2326,3714785.0
Karnataka,560103,2024,3,2228,3764086.0
Karnataka,560078,2024,3,1934,3129544.0
Karnataka,560064,2024,3,1882,3316406.0
Karnataka,560077,2024,3,1878,3536989.0
Karnataka,560068,2024,4,3520,5740577.0
Karnataka,560100,2024,4,3152,5158211.0
Karnataka,560037,2024,4,2720,4500835.0
Karnataka,560066,2024,4,2453,4252390.0
Karnataka,560076,2024,4,2281,4105249.0
Karnataka,560091,2024,4,2183,3907206.0
Karnataka,560103,2024,4,2069,3412924.0
Karnataka,560064,2024,4,1950,3500059.0
Karnataka,560078,2024,4,1926,3338219.0
Karnataka,560077,2024,4,1784,3347052.0
Kerala,682042,2020,2,23,4677.0
Kerala,682021,2020,2,19,3925.0
Kerala,682036,2020,2,18,3030.0
Kerala,682028,2020,2,18,3507.0
Kerala,673016,2020,2,15,3538.0
Kerala,682032,2020,2,15,2958.0
Kerala,686692,2020,2,14,2654.0
Kerala,670001,2020,2,14,3158.0
Kerala,682041,2020,2,13,2125.0
Kerala,695016,2020,2,13,2608.0
Kerala,682024,2020,3,85,26200.0
Kerala,682032,2020,3,84,18243.0
Kerala,682020,2020,3,80,22681.0
Kerala,682301,2020,3,78,25224.0
Kerala,682025,2020,3,77,21630.0
Kerala,682041,2020,3,65,19549.0
Kerala,682042,2020,3,63,19198.0
Kerala,695001,2020,3,58,14047.0
Kerala,686673,2020,3,58,22133.0
Kerala,695014,2020,3,54,17667.0
Kerala,682020,2020,4,60,33576.0
Kerala,682042,2020,4,52,28110.0
Kerala,682024,2020,4,50,29835.0
Kerala,682025,2020,4,48,33186.0
Kerala,673508,2020,4,46,51272.0
Kerala,682032,2020,4,40,41614.0
Kerala,679322,2020,4,33,22097.0
Kerala,682041,2020,4,32,22463.0
Kerala,682035,2020,4,30,22867.0
Kerala,695014,2020,4,30,33773.0
Kerala,673508,2021,1,81,79723.0
Kerala,695001,2021,1,49,28194.0
Kerala,682024,2021,1,48,18983.0
Kerala,686673,2021,1,42,20734.0
Kerala,682020,2021,1,41,29143.0
Kerala,682032,2021,1,35,15217.0
Kerala,682025,2021,1,34,25775.0
Kerala,682036,2021,1,33,11933.0
Kerala,682042,2021,1,33,20506.0
Kerala,682017,2021,1,32,63265.0
Kerala,682025,2021,2,75,41233.0
Kerala,695573,2021,2,64,44824.0
Kerala,682032,2021,2,63,41783.0
Kerala,682020,2021,2,56,28720.0
Kerala,682042,2021,2,56,34584.0
Kerala,695001,2021,2,49,39920.0
Kerala,673010,2021,2,47,31127.0
Kerala,695008,2021,2,47,35390.0
Kerala,682507,2021,2,44,38482.0
Kerala,682035,2021,2,44,20402.0
Kerala,682042,2021,3,89,61579.0
Kerala,695001,2021,3,77,45297.0
Kerala,682024,2021,3,76,108205.0
Kerala,682025,2021,3,71,56068.0
Kerala,673508,2021,3,63,63854.0
Kerala,682032,2021,3,61,64742.0
Kerala,682301,2021,3,59,65053.0
Kerala,682020,2021,3,57,40120.0
Kerala,682507,2021,3,53,49636.0
Kerala,673032,2021,3,52,37518.0
Kerala,695001,2021,4,147,206230.0
Kerala,682024,2021,4,133,122019.0
Kerala,682020,2021,4,128,189239.0
Kerala,682042,2021,4,110,182125.0
Kerala,682025,2021,4,100,120378.0
Kerala,682301,2021,4,93,105284.0
Kerala,682507,2021,4,89,137833.0
Kerala,682032,2021,4,88,93266.0
Kerala,695014,2021,4,88,96834.0
Kerala,673638,2021,4,84,99037.0
Kerala,682042,2022,1,233,334805.0
Kerala,682024,2022,1,231,367375.0
Kerala,682020,2022,1,223,281112.0
Kerala,682032,2022,1,219,285022.0
Kerala,695008,2022,1,210,271068.0
Kerala,673638,2022,1,208,253604.0
Kerala,673032,2022,1,207,272231.0
Kerala,695001,2022,1,202,256241.0
Kerala,682025,2022,1,193,254003.0
Kerala,695014,2022,1,177,254676.0
Kerala,682042,2022,2,233,282204.0
Kerala,695001,2022,2,222,285574.0
Kerala,682032,2022,2,221,251715.0
Kerala,682024,2022,2,209,294976.0
Kerala,673032,2022,2,193,195304.0
Kerala,682025,2022,2,188,211150.0
Kerala,682020,2022,2,183,295481.0
Kerala,673638,2022,2,157,252702.0
Kerala,695014,2022,2,157,242121.0
Kerala,682507,2022,2,154,217414.0
Kerala,695001,2022,3,410,492523.0
Kerala,682042,2022,3,346,473438.0
Kerala,682025,2022,3,314,424692.0
Kerala,673032,2022,3,301,356768.0
Kerala,682020,2022,3,287,356772.0
Kerala,682024,2022,3,266,403226.0
Kerala,676123,2022,3,265,351215.0
Kerala,682032,2022,3,262,353599.0
Kerala,673592,2022,3,230,372365.0
Kerala,695014,2022,3,229,306934.0
Kerala,682042,2022,4,447,617334.0
Kerala,695001,2022,4,432,528333.0
Kerala,682024,2022,4,385,578259.0
Kerala,682025,2022,4,375,495748.0
Kerala,682032,2022,4,339,494462.0
Kerala,673032,2022,4,338,444592.0
Kerala,682020,2022,4,297,433136.0
Kerala,682035,2022,4,295,391825.0
Kerala,673004,2022,4,269,345791.0
Kerala,673016,2022,4,262,358888.0
Kerala,682042,2023,1,475,678883.0
Kerala,682024,2023,1,455,770427.0
Kerala,695001,2023,1,390,496587.0
Kerala,682025,2023,1,365,502748.0
Kerala,673032,2023,1,360,433069.0
Kerala,682032,2023,1,330,480633.0
Kerala,682020,2023,1,324,404398.0
Kerala,673008,2023,1,324,510154.0
Kerala,673016,2023,1,293,451641.0
Kerala,695014,2023,1,289,433851.0
Kerala,682042,2023,2,474,632011.0
Kerala,682024,2023,2,432,626497.0
Kerala,695001,2023,2,357,499471.0
Kerala,682025,2023,2,352,482026.0
Kerala,673032,2023,2,327,386815.0
Kerala,682032,2023,2,309,407445.0
Kerala,682020,2023,2,293,372993.0
Kerala,682301,2023,2,286,388465.0
Kerala,673008,2023,2,278,398034.0
Kerala,695014,2023,2,272,387218.0
Kerala,682042,2023,3,563,741388.0
Kerala,682024,2023,3,487,709625.0
Kerala,695001,2023,3,426,587155.0
Kerala,682020,2023,3,416,548647.0
Kerala,673032,2023,3,374,434950.0
Kerala,682025,2023,3,357,539363.0
Kerala,682032,2023,3,340,522245.0
Kerala,682301,2023,3,319,617524.0
Kerala,695014,2023,3,301,465745.0
Kerala,673016,2023,3,296,439379.0
Kerala,682042,2023,4,564,836164.0
Kerala,682024,2023,4,491,726335.0
Kerala,695001,2023,4,475,657703.0
Kerala,682025,2023,4,440,631119.0
Kerala,673032,2023,4,396,560271.0
Kerala,682507,2023,4,373,493834.0
Kerala,682020,2023,4,356,512087.0
Kerala,682032,2023,4,356,501942.0
Kerala,673004,2023,4,326,387589.0
Kerala,682035,2023,4,324,486127.0
Kerala,682042,2024,1,564,953952.0
Kerala,682024,2024,1,457,845691.0
Kerala,695001,2024,1,449,612444.0
Kerala,682025,2024,1,370,569108.0
Kerala,682020,2024,1,350,485812.0
Kerala,682032,2024,1,339,458172.0
Kerala,673638,2024,1,318,459642.0
Kerala,673032,2024,1,318,449883.0
Kerala,673008,2024,1,309,470621.0
Kerala,673592,2024,1,293,520246.0
Kerala,682042,2024,2,456,813264.0
Kerala,682024,2024,2,355,566936.0
Kerala,695001,2024,2,338,536754.0
Kerala,682025,2024,2,310,585735.0
Kerala,673032,2024,2,302,449779.0
Kerala,682020,2024,2,302,497500.0
Kerala,682032,2024,2,292,443017.0
Kerala,682301,2024,2,290,584150.0
Kerala,682507,2024,2,288,426370.0
Kerala,673638,2024,2,277,397827.0
Kerala,682024,2024,3,680,1108681.0
Kerala,682025,2024,3,509,786231.0
Kerala,682030,2024,3,461,854833.0
Kerala,682017,2024,3,395,627986.0
Kerala,682019,2024,3,368,594507.0
Kerala,682020,2024,3,355,632193.0
Kerala,673008,2024,3,338,577858.0
Kerala,695001,2024,3,336,526038.0
Kerala,695003,2024,3,309,489120.0
Kerala,673592,2024,3,304,540385.0
Kerala,682024,2024,4,757,1113137.0
Kerala,682025,2024,4,566,905246.0
Kerala,682030,2024,4,537,938088.0
Kerala,682017,2024,4,477,778597.0
Kerala,682019,2024,4,466,779727.0
Kerala,673592,2024,4,416,706996.0
Kerala,673008,2024,4,414,645801.0
Kerala,695001,2024,4,408,653996.0
Kerala,682020,2024,4,366,603100.0
Kerala,682021,2024,4,355,585091.0
Ladakh,194703,2020,2,7,924.0
Ladakh,194104,2020,2,2,462.0
Ladakh,194101,2020,2,1,231.0
Ladakh,194109,2020,2,1,226.0
Ladakh,194105,2020,2,1,233.0
Ladakh,194103,2020,2,1,231.0
Ladakh,194102,2020,2,1,231.0
Ladakh,194703,2020,3,8,3860.0
Ladakh,194101,2020,3,7,712.0
Ladakh,194104,2020,3,7,2254.0
Ladakh,194103,2020,3,4,531.0
Ladakh,194107,2020,3,2,945.0
Ladakh,194109,2020,3,1,664.0
Ladakh,194105,2020,3,1,281.0
Ladakh,194201,2020,3,1,184.0
Ladakh,194102,2020,3,1,548.0
Ladakh,,2020,3,1,281.0
Ladakh,194104,2020,4,9,9897.0
Ladakh,194101,2020,4,7,14751.0
Ladakh,194201,2020,4,4,4988.0
Ladakh,194107,2020,4,2,2037.0
Ladakh,194401,2020,4,2,1300.0
Ladakh,194703,2020,4,1,543.0
Ladakh,194102,2020,4,1,32.0
Ladakh,,2020,4,1,658.0
Ladakh,194104,2021,1,6,9013.0
Ladakh,194201,2021,1,4,4212.0
Ladakh,194401,2021,1,3,7138.0
Ladakh,194101,2021,1,3,3047.0
Ladakh,194109,2021,1,3,448.0
Ladakh,194107,2021,1,3,2617.0
Ladakh,194102,2021,1,3,573.0
Ladakh,194105,2021,1,2,1930.0
Ladakh,194703,2021,1,2,1617.0
Ladakh,194106,2021,1,1,2119.0
Ladakh,194101,2021,2,10,12117.0
Ladakh,194104,2021,2,9,11531.0
Ladakh,194201,2021,2,5,12366.0
Ladakh,194103,2021,2,5,18076.0
Ladakh,194401,2021,2,4,15690.0
Ladakh,194107,2021,2,3,1375.0
Ladakh,194106,2021,2,3,1014.0
Ladakh,194102,2021,2,3,5710.0
Ladakh,194105,2021,2,3,7440.0
Ladakh,194301,2021,2,1,932.0
Ladakh,194101,2021,3,108,53890.0
Ladakh,194401,2021,3,35,22454.0
Ladakh,194104,2021,3,15,45880.0
Ladakh,194201,2021,3,12,26549.0
Ladakh,194105,2021,3,5,10392.0
Ladakh,194103,2021,3,4,6161.0
Ladakh,194106,2021,3,3,1380.0
Ladakh,194703,2021,3,3,4223.0
Ladakh,194107,2021,3,2,95.0
Ladakh,194109,2021,3,2,1394.0
Ladakh,194104,2021,4,18,48241.0
Ladakh,194201,2021,4,18,58529.0
Ladakh,194101,2021,4,15,38010.0
Ladakh,194103,2021,4,7,15034.0
Ladakh,194401,2021,4,5,9848.0
Ladakh,194105,2021,4,4,14375.0
Ladakh,194102,2021,4,3,3760.0
Ladakh,194703,2021,4,2,4068.0
Ladakh,194109,2021,4,2,1455.0
Ladakh,194107,2021,4,1,1317.0
Ladakh,194104,2022,1,18,46434.0
Ladakh,194101,2022,1,11,31218.0
Ladakh,194201,2022,1,9,34256.0
Ladakh,194109,2022,1,8,17030.0
Ladakh,194102,2022,1,6,17395.0
Ladakh,194103,2022,1,5,5397.0
Ladakh,194401,2022,1,4,8265.0
Ladakh,194107,2022,1,3,4919.0
Ladakh,194106,2022,1,3,9124.0
Ladakh,194703,2022,1,3,10974.0
Ladakh,194104,2022,2,30,62451.0
Ladakh,194101,2022,2,23,89253.0
Ladakh,194105,2022,2,19,15599.0
Ladakh,194103,2022,2,10,26625.0
Ladakh,194401,2022,2,10,18736.0
Ladakh,194201,2022,2,7,8041.0
Ladakh,194102,2022,2,4,9831.0
Ladakh,194404,2022,2,3,12247.0
Ladakh,194703,2022,2,2,1313.0
Ladakh,194301,2022,2,2,13710.0
Ladakh,194101,2022,3,41,98573.0
Ladakh,194104,2022,3,26,97547.0
Ladakh,194103,2022,3,11,41081.0
Ladakh,194201,2022,3,11,27639.0
Ladakh,194404,2022,3,10,17456.0
Ladakh,194401,2022,3,9,28628.0
Ladakh,194107,2022,3,7,16060.0
Ladakh,194703,2022,3,5,7985.0
Ladakh,194105,2022,3,5,14392.0
Ladakh,194109,2022,3,4,14530.0
Ladakh,194104,2022,4,36,87741.0
Ladakh,194101,2022,4,27,80405.0
Ladakh,194201,2022,4,20,62608.0
Ladakh,194401,2022,4,18,33676.0
Ladakh,194103,2022,4,16,33492.0
Ladakh,194102,2022,4,9,31787.0
Ladakh,,2022,4,8,16020.0
Ladakh,194107,2022,4,8,27242.0
Ladakh,194105,2022,4,4,11174.0
Ladakh,194106,2022,4,4,7042.0
Ladakh,194104,2023,1,38,100249.0
Ladakh,194103,2023,1,25,71011.0
Ladakh,194201,2023,1,25,84649.0
Ladakh,194101,2023,1,22,80863.0
Ladakh,194401,2023,1,11,43410.0
Ladakh,194404,2023,1,8,37357.0
Ladakh,194703,2023,1,7,10383.0
Ladakh,194102,2023,1,6,10152.0
Ladakh,194105,2023,1,5,18306.0
Ladakh,194109,2023,1,5,16276.0
Ladakh,194101,2023,2,64,180037.0
Ladakh,194104,2023,2,48,144145.0
Ladakh,194201,2023,2,26,64999.0
Ladakh,194102,2023,2,15,42816.0
Ladakh,194401,2023,2,13,74174.0
Ladakh,194105,2023,2,12,35944.0
Ladakh,194107,2023,2,10,20559.0
Ladakh,194103,2023,2,10,25494.0
Ladakh,194703,2023,2,5,11997.0
Ladakh,194404,2023,2,4,21229.0
Ladakh,194101,2023,3,56,155885.0
Ladakh,194104,2023,3,47,169061.0
Ladakh,194201,2023,3,28,76911.0
Ladakh,194404,2023,3,19,44101.0
Ladakh,194401,2023,3,18,46245.0
Ladakh,194103,2023,3,17,38096.0
Ladakh,194107,2023,3,15,47707.0
Ladakh,194105,2023,3,11,24496.0
Ladakh,194102,2023,3,9,21562.0
Ladakh,194703,2023,3,4,10968.0
Ladakh,194104,2023,4,64,260872.0
Ladakh,194201,2023,4,42,123961.0
Ladakh,194101,2023,4,39,111111.0
Ladakh,194401,2023,4,20,24434.0
Ladakh,194404,2023,4,16,43310.0
Ladakh,194107,2023,4,14,27955.0
Ladakh,194103,2023,4,13,47085.0
Ladakh,194102,2023,4,7,22198.0
Ladakh,194105,2023,4,5,18413.0
Ladakh,194703,2023,4,5,5182.0
Ladakh,194104,2024,1,68,107838.0
Ladakh,194101,2024,1,49,111874.0
Ladakh,194201,2024,1,42,95211.0
Ladakh,194401,2024,1,25,59496.0
Ladakh,194107,2024,1,22,59815.0
Ladakh,194105,2024,1,20,50166.0
Ladakh,194103,2024,1,16,45153.0
Ladakh,194703,2024,1,12,15415.0
Ladakh,194404,2024,1,12,32572.0
Ladakh,194102,2024,1,11,17199.0
Ladakh,194104,2024,2,86,181186.0
Ladakh,194101,2024,2,84,198993.0
Ladakh,194201,2024,2,49,109629.0
Ladakh,194103,2024,2,39,122699.0
Ladakh,194401,2024,2,35,60363.0
Ladakh,194404,2024,2,29,49555.0
Ladakh,194102,2024,2,20,76933.0
Ladakh,194105,2024,2,19,57911.0
Ladakh,194107,2024,2,15,25706.0
Ladakh,194106,2024,2,12,17805.0
Ladakh,194101,2024,3,104,263354.0
Ladakh,194104,2024,3,79,158932.0
Ladakh,194201,2024,3,48,64198.0
Ladakh,194401,2024,3,47,80110.0
Ladakh,194404,2024,3,39,103229.0
Ladakh,194103,2024,3,32,70630.0
Ladakh,194107,2024,3,26,35449.0
Ladakh,194102,2024,3,21,72321.0
Ladakh,194703,2024,3,17,47687.0
Ladakh,194105,2024,3,10,25018.0
Ladakh,194101,2024,4,98,190063.0
Ladakh,194104,2024,4,80,224345.0
Ladakh,194401,2024,4,48,99684.0
Ladakh,194201,2024,4,43,94401.0
Ladakh,194103,2024,4,40,99928.0
Ladakh,194404,2024,4,32,64369.0
Ladakh,194107,2024,4,20,39766.0
Ladakh,194102,2024,4,13,16677.0
Ladakh,194105,2024,4,12,34066.0
Ladakh,194109,2024,4,11,41878.0
Lakshadweep,682555,2020,3,3,550.0
Lakshadweep,682557,2020,3,1,649.0
Lakshadweep,682555,2021,1,2,2132.0
Lakshadweep,682559,2021,1,1,2886.0
Lakshadweep,682551,2021,1,1,207.0
Lakshadweep,682555,2021,2,4,5474.0
Lakshadweep,682551,2021,2,1,1488.0
Lakshadweep,682551,2021,3,15,12506.0
Lakshadweep,682555,2021,3,2,2010.0
Lakshadweep,682556,2021,3,1,233.0
Lakshadweep,682552,2021,3,1,1285.0
Lakshadweep,682555,2021,4,7,8240.0
Lakshadweep,682551,2021,4,2,3404.0
Lakshadweep,682556,2021,4,1,47.0
Lakshadweep,682557,2021,4,1,5405.0
Lakshadweep,682555,2022,1,18,24036.0
Lakshadweep,682551,2022,1,6,6937.0
Lakshadweep,682556,2022,1,2,3592.0
Lakshadweep,682552,2022,1,1,99.0
Lakshadweep,682555,2022,2,9,17440.0
Lakshadweep,682551,2022,2,8,8697.0
Lakshadweep,682556,2022,2,1,1326.0
Lakshadweep,682555,2022,3,21,26201.0
Lakshadweep,682551,2022,3,13,11635.0
Lakshadweep,682559,2022,3,3,2429.0
Lakshadweep,682556,2022,3,1,1239.0
Lakshadweep,682555,2022,4,9,17265.0
Lakshadweep,682551,2022,4,3,2539.0
Lakshadweep,682557,2022,4,2,5030.0
Lakshadweep,682556,2022,4,1,2301.0
Lakshadweep,682555,2023,1,17,19233.0
Lakshadweep,682551,2023,1,8,8442.0
Lakshadweep,682559,2023,1,1,2524.0
Lakshadweep,682555,2023,2,9,20879.0
Lakshadweep,682551,2023,2,2,3888.0
Lakshadweep,682559,2023,2,2,6203.0
Lakshadweep,682556,2023,2,1,1628.0
Lakshadweep,682557,2023,2,1,5786.0
Lakshadweep,682555,2023,3,8,7305.0
Lakshadweep,682559,2023,3,3,3714.0
Lakshadweep,682557,2023,3,1,1388.0
Lakshadweep,682555,2023,4,36,34964.0
Lakshadweep,682552,2023,4,8,19542.0
Lakshadweep,682559,2023,4,5,14379.0
Lakshadweep,682551,2023,4,2,4743.0
Lakshadweep,682556,2023,4,1,3518.0
Lakshadweep,682557,2023,4,1,1200.0
Lakshadweep,682555,2024,1,9,11703.0
Lakshadweep,682559,2024,1,3,122.0
Lakshadweep,682556,2024,1,1,1048.0
Lakshadweep,682551,2024,1,1,31.0
Lakshadweep,682554,2024,1,1,31.0
Lakshadweep,682555,2024,2,11,16966.0
Lakshadweep,682559,2024,2,8,6648.0
Lakshadweep,682551,2024,2,4,8434.0
Lakshadweep,682558,2024,2,1,245.0
Lakshadweep,682557,2024,2,1,31.0
Lakshadweep,682552,2024,2,1,1306.0
Lakshadweep,682555,2024,3,32,37584.0
Lakshadweep,682551,2024,3,7,8299.0
Lakshadweep,682559,2024,3,5,4803.0
Lakshadweep,682556,2024,3,4,2276.0
Lakshadweep,682552,2024,3,1,2350.0
Lakshadweep,682551,2024,4,112,114014.0
Lakshadweep,682555,2024,4,21,38873.0
Lakshadweep,682559,2024,4,9,10417.0
Lakshadweep,682552,2024,4,6,5247.0
Lakshadweep,682553,2024,4,6,8261.0
Lakshadweep,682558,2024,4,2,1699.0
Lakshadweep,682556,2024,4,2,5039.0
Lakshadweep,682554,2024,4,1,1992.0
Madhya Pradesh,452010,2020,2,307,49500.0
Madhya Pradesh,452016,2020,2,194,33757.0
Madhya Pradesh,452009,2020,2,138,22215.0
Madhya Pradesh,482002,2020,2,138,23754.0
Madhya Pradesh,452003,2020,2,136,21513.0
Madhya Pradesh,462042,2020,2,133,22810.0
Madhya Pradesh,452001,2020,2,112,18692.0
Madhya Pradesh,455001,2020,2,106,21365.0
Madhya Pradesh,462016,2020,2,103,17755.0
Madhya Pradesh,462022,2020,2,101,18478.0
Madhya Pradesh,455001,2020,3,353,125258.0
Madhya Pradesh,452010,2020,3,313,83167.0
Madhya Pradesh,482002,2020,3,310,86008.0
Madhya Pradesh,452001,2020,3,241,55376.0
Madhya Pradesh,452016,2020,3,217,63111.0
Madhya Pradesh,452003,2020,3,214,45704.0
Madhya Pradesh,452009,2020,3,192,41887.0
Madhya Pradesh,482001,2020,3,188,53790.0
Madhya Pradesh,456010,2020,3,150,37486.0
Madhya Pradesh,457001,2020,3,149,27856.0
Madhya Pradesh,452010,2020,4,196,150894.0
Madhya Pradesh,455001,2020,4,157,71794.0
Madhya Pradesh,452003,2020,4,156,86077.0
Madhya Pradesh,452001,2020,4,144,50408.0
Madhya Pradesh,456010,2020,4,133,55661.0
Madhya Pradesh,482002,2020,4,124,61819.0
Madhya Pradesh,452016,2020,4,117,60180.0
Madhya Pradesh,482001,2020,4,109,75771.0
Madhya Pradesh,480001,2020,4,108,39012.0
Madhya Pradesh,452009,2020,4,107,49284.0
Madhya Pradesh,452010,2021,1,292,123349.0
Madhya Pradesh,452001,2021,1,251,116624.0
Madhya Pradesh,455001,2021,1,250,80840.0
Madhya Pradesh,482002,2021,1,183,70792.0
Madhya Pradesh,452003,2021,1,182,84903.0
Madhya Pradesh,457001,2021,1,168,51993.0
Madhya Pradesh,485001,2021,1,164,77755.0
Madhya Pradesh,452020,2021,1,163,41423.0
Madhya Pradesh,452009,2021,1,153,59102.0
Madhya Pradesh,482001,2021,1,149,85792.0
Madhya Pradesh,452010,2021,2,318,217261.0
Madhya Pradesh,455001,2021,2,293,152028.0
Madhya Pradesh,452003,2021,2,212,186530.0
Madhya Pradesh,457001,2021,2,182,156427.0
Madhya Pradesh,452001,2021,2,179,100541.0
Madhya Pradesh,482002,2021,2,177,78906.0
Madhya Pradesh,460001,2021,2,166,115822.0
Madhya Pradesh,485001,2021,2,166,142098.0
Madhya Pradesh,452016,2021,2,166,123056.0
Madhya Pradesh,480001,2021,2,163,80186.0
Madhya Pradesh,452010,2021,3,262,158149.0
Madhya Pradesh,455001,2021,3,205,147100.0
Madhya Pradesh,452001,2021,3,201,94445.0
Madhya Pradesh,452003,2021,3,183,107552.0
Madhya Pradesh,457001,2021,3,165,75346.0
Madhya Pradesh,452016,2021,3,159,158420.0
Madhya Pradesh,452020,2021,3,153,102349.0
Madhya Pradesh,452009,2021,3,137,93228.0
Madhya Pradesh,480001,2021,3,128,137028.0
Madhya Pradesh,456010,2021,3,121,74050.0
Madhya Pradesh,452010,2021,4,385,363032.0
Madhya Pradesh,452001,2021,4,320,327898.0
Madhya Pradesh,452016,2021,4,237,352688.0
Madhya Pradesh,452003,2021,4,233,233481.0
Madhya Pradesh,452009,2021,4,224,260882.0
Madhya Pradesh,455001,2021,4,199,240931.0
Madhya Pradesh,482002,2021,4,194,226586.0
Madhya Pradesh,485001,2021,4,172,186619.0
Madhya Pradesh,482001,2021,4,164,175088.0
Madhya Pradesh,452007,2021,4,163,163807.0
Madhya Pradesh,452010,2022,1,387,458284.0
Madhya Pradesh,452001,2022,1,289,295078.0
Madhya Pradesh,452009,2022,1,254,325854.0
Madhya Pradesh,452016,2022,1,249,413080.0
Madhya Pradesh,452003,2022,1,242,255686.0
Madhya Pradesh,482002,2022,1,199,242274.0
Madhya Pradesh,452020,2022,1,197,263588.0
Madhya Pradesh,455001,2022,1,187,295488.0
Madhya Pradesh,456006,2022,1,180,190207.0
Madhya Pradesh,485001,2022,1,174,198588.0
Madhya Pradesh,452010,2022,2,412,425203.0
Madhya Pradesh,452001,2022,2,256,292802.0
Madhya Pradesh,452016,2022,2,255,437268.0
Madhya Pradesh,482002,2022,2,252,374764.0
Madhya Pradesh,452009,2022,2,226,253602.0
Madhya Pradesh,452003,2022,2,225,297874.0
Madhya Pradesh,455001,2022,2,223,289444.0
Madhya Pradesh,456006,2022,2,156,177366.0
Madhya Pradesh,482001,2022,2,156,237564.0
Madhya Pradesh,485001,2022,2,155,200394.0
Madhya Pradesh,452010,2022,3,575,669254.0
Madhya Pradesh,452001,2022,3,476,548301.0
Madhya Pradesh,452016,2022,3,381,541981.0
Madhya Pradesh,482002,2022,3,373,467038.0
Madhya Pradesh,455001,2022,3,345,506515.0
Madhya Pradesh,452009,2022,3,332,454942.0
Madhya Pradesh,452003,2022,3,294,275516.0
Madhya Pradesh,452020,2022,3,293,331098.0
Madhya Pradesh,462022,2022,3,271,384616.0
Madhya Pradesh,482001,2022,3,261,314321.0
Madhya Pradesh,452010,2022,4,760,1027736.0
Madhya Pradesh,452001,2022,4,661,737534.0
Madhya Pradesh,452016,2022,4,537,868792.0
Madhya Pradesh,452009,2022,4,507,705788.0
Madhya Pradesh,455001,2022,4,446,633466.0
Madhya Pradesh,452003,2022,4,426,461088.0
Madhya Pradesh,482002,2022,4,409,614146.0
Madhya Pradesh,452020,2022,4,343,462629.0
Madhya Pradesh,462022,2022,4,330,513575.0
Madhya Pradesh,482001,2022,4,314,448685.0
Madhya Pradesh,452010,2023,1,732,1016687.0
Madhya Pradesh,452001,2023,1,615,839884.0
Madhya Pradesh,452016,2023,1,503,860895.0
Madhya Pradesh,452009,2023,1,482,671041.0
Madhya Pradesh,482002,2023,1,408,748730.0
Madhya Pradesh,452003,2023,1,404,526661.0
Madhya Pradesh,455001,2023,1,367,559856.0
Madhya Pradesh,452007,2023,1,360,499025.0
Madhya Pradesh,474001,2023,1,345,495162.0
Madhya Pradesh,482001,2023,1,324,579801.0
Madhya Pradesh,452010,2023,2,746,989870.0
Madhya Pradesh,452001,2023,2,621,823877.0
Madhya Pradesh,452009,2023,2,527,879657.0
Madhya Pradesh,452016,2023,2,505,992174.0
Madhya Pradesh,455001,2023,2,404,696184.0
Madhya Pradesh,452003,2023,2,403,525938.0
Madhya Pradesh,482002,2023,2,385,710927.0
