State,Pincode,Year,Quarter,Transaction_count,Transaction_amount
Jammu & Kashmir,180001,2022,4,384988,603147902.419738
Jammu & Kashmir,180012,2022,4,372026,681886670.2147826
Jammu & Kashmir,193222,2022,4,368372,608416507.2370689
Jammu & Kashmir,192231,2022,4,360694,493589216.37739015
Jammu & Kashmir,181133,2022,4,355648,600484396.6917896
Jammu & Kashmir,182301,2022,4,332438,630889574.5562904
Jammu & Kashmir,182101,2023,1,1095947,1698673477.0
Jammu & Kashmir,190001,2023,1,877153,1567195881.0
Jammu & Kashmir,180001,2023,1,694227,994059034.0
Jammu & Kashmir,181221,2023,1,659633,955248904.0
Jammu & Kashmir,180012,2023,1,647784,1051852565.0
Jammu & Kashmir,181133,2023,1,627675,955571704.0
Jammu & Kashmir,193222,2023,1,599479,896005653.0
Jammu & Kashmir,182301,2023,1,579575,1001182217.0
Jammu & Kashmir,192231,2023,1,578847,603979152.0
Jammu & Kashmir,180005,2023,1,560425,694461130.0
Jammu & Kashmir,182101,2023,2,1429583,2139600414.0
Jammu & Kashmir,190001,2023,2,1357993,2508523127.0
Jammu & Kashmir,193222,2023,2,918047,1397067174.0
Jammu & Kashmir,192231,2023,2,892640,971047398.0
Jammu & Kashmir,182301,2023,2,855729,1518244251.0
Jammu & Kashmir,181133,2023,2,827895,1168492185.0
Jammu & Kashmir,180001,2023,2,823699,1123074002.0
Jammu & Kashmir,180012,2023,2,810263,1302849205.0
Jammu & Kashmir,193224,2023,2,781354,1031824702.0
Jammu & Kashmir,193201,2023,2,776023,848183388.0
Jammu & Kashmir,190001,2023,3,1620345,2567127020.0
Jammu & Kashmir,182101,2023,3,1600337,2248388511.0
Jammu & Kashmir,193222,2023,3,1123339,1544446355.0
Jammu & Kashmir,192231,2023,3,1086719,1196242445.0
Jammu & Kashmir,180012,2023,3,985931,1445440445.0
Jammu & Kashmir,193201,2023,3,975733,1041769517.0
Jammu & Kashmir,181133,2023,3,957509,1237891824.0
Jammu & Kashmir,180001,2023,3,937559,1203146019.0
Jammu & Kashmir,193101,2023,3,934324,1128570793.0
Jammu & Kashmir,182301,2023,3,912796,1439408389.0
Jammu & Kashmir,182101,2023,4,1810731,2554412536.0
Jammu & Kashmir,190001,2023,4,1729931,2750910705.0
Jammu & Kashmir,193222,2023,4,1187146,1594789967.0
Jammu & Kashmir,180012,2023,4,1137687,1674999293.0
Jammu & Kashmir,192231,2023,4,1135898,1383501892.0
Jammu & Kashmir,180001,2023,4,1102379,1448656808.0
Jammu & Kashmir,181133,2023,4,1095927,1428611175.0
Jammu & Kashmir,193201,2023,4,1018778,1191477135.0
Jammu & Kashmir,182301,2023,4,1015334,1518655510.0
Jammu & Kashmir,181221,2023,4,965210,1256570498.0
Jammu & Kashmir,182101,2024,1,2101843,2845013851.0
Jammu & Kashmir,190001,2024,1,1662225,2496825384.0
Jammu & Kashmir,180012,2024,1,1312006,1827914939.0
Jammu & Kashmir,193222,2024,1,1270056,1585237757.0
Jammu & Kashmir,180001,2024,1,1267138,1586096486.0
Jammu & Kashmir,181133,2024,1,1242819,1522127922.0
Jammu & Kashmir,192231,2024,1,1148217,1135668215.0
Jammu & Kashmir,182301,2024,1,1117245,1608218285.0
Jammu & Kashmir,181221,2024,1,1109925,1350157185.0
Jammu & Kashmir,193201,2024,1,1076344,1077385944.0
Jammu & Kashmir,182101,2024,2,2687789,3392847803.0
Jammu & Kashmir,190001,2024,2,2678303,4129898861.0
Jammu & Kashmir,193222,2024,2,1977654,2421635771.0
Jammu & Kashmir,192231,2024,2,1892482,1826814458.0
Jammu & Kashmir,182301,2024,2,1635582,2358227391.0
Jammu & Kashmir,193201,2024,2,1622130,1573083067.0
Jammu & Kashmir,180012,2024,2,1590625,2110978834.0
Jammu & Kashmir,181133,2024,2,1559783,1742216487.0
Jammu & Kashmir,193224,2024,2,1537900,1713864141.0
Jammu & Kashmir,180001,2024,2,1445234,1692778645.0
Jammu & Kashmir,190001,2024,3,3231887,4351128427.0
Jammu & Kashmir,192303,2024,3,3153183,3033704863.0
Jammu & Kashmir,192231,2024,3,3021502,3042936282.0
Jammu & Kashmir,182101,2024,3,2835813,3731874606.0
Jammu & Kashmir,180001,2024,3,2218801,2676962649.0
Jammu & Kashmir,193222,2024,3,2182980,2592953422.0
Jammu & Kashmir,193201,2024,3,2146787,2294050949.0
Jammu & Kashmir,180004,2024,3,2123879,2775839376.0
Jammu & Kashmir,192101,2024,3,1992613,2236490310.0
Jammu & Kashmir,191111,2024,3,1980808,2492923704.0
Jammu & Kashmir,192303,2024,4,3404385,3900004322.0
Jammu & Kashmir,190001,2024,4,3403984,4826330124.0
Jammu & Kashmir,192231,2024,4,3175499,3658290250.0
Jammu & Kashmir,182101,2024,4,3026807,4067105068.0
Jammu & Kashmir,180001,2024,4,2534361,3098509180.0
Jammu & Kashmir,193201,2024,4,2469432,3185707851.0
Jammu & Kashmir,180004,2024,4,2337162,3120709855.0
Jammu & Kashmir,193222,2024,4,2308982,2902058961.0
Jammu & Kashmir,192301,2024,4,2130300,2421124855.0
Jammu & Kashmir,192101,2024,4,2011348,2394692883.0
Jharkhand,834001,2018,1,125360,139139278.121471
Jharkhand,827013,2018,1,57546,48537151.985358894
Jharkhand,826001,2018,1,49432,53720435.504938565
Jharkhand,831001,2018,1,41125,62441806.8544883
Jharkhand,825303,2018,1,34352,25656383.65615274
Jharkhand,826004,2018,1,29268,29084485.742931765
Jharkhand,832108,2018,1,27730,26303114.335811157
Jharkhand,834002,2018,1,24215,35724855.86118187
Jharkhand,825301,2018,1,23465,25454967.293731593
Jharkhand,825409,2018,1,23439,27804497.684973005
Jharkhand,834001,2018,2,165051,252503106.81792527
Jharkhand,827013,2018,2,91101,90206110.84753042
Jharkhand,826001,2018,2,75893,96043640.68396436
Jharkhand,831001,2018,2,57314,102812131.04441448
Jharkhand,825303,2018,2,53527,57632759.8731135
Jharkhand,828401,2018,2,43196,25377129.54986479
Jharkhand,832108,2018,2,42659,49798833.03464991
Jharkhand,828109,2018,2,36324,31048880.3980384
Jharkhand,826004,2018,2,35288,45588464.73646793
Jharkhand,834002,2018,2,34715,69658980.3996676
Jharkhand,834001,2018,3,395656,455441043.01574004
Jharkhand,828401,2018,3,343834,174757494.0242589
Jharkhand,827013,2018,3,339697,232947799.0510344
Jharkhand,826001,2018,3,227981,204300707.81771737
Jharkhand,825303,2018,3,198024,140638091.387722
Jharkhand,827010,2018,3,174628,93017517.87773523
Jharkhand,828109,2018,3,153911,92687765.62518722
Jharkhand,829301,2018,3,112944,58386877.31912252
Jharkhand,831001,2018,3,108386,161258189.7069888
Jharkhand,826004,2018,3,104108,86532069.64978154
Jharkhand,834001,2018,4,348349,549885848.9143571
Jharkhand,827013,2018,4,182737,188617481.42832744
Jharkhand,826001,2018,4,150456,202947498.42070013
Jharkhand,825303,2018,4,115376,123262669.91042563
Jharkhand,831001,2018,4,107187,206580252.28405997
Jharkhand,832108,2018,4,86856,111635732.5456647
Jharkhand,828109,2018,4,83548,68450884.26618528
Jharkhand,828401,2018,4,77061,50307891.24868138
Jharkhand,826004,2018,4,75018,101221881.54326518
Jharkhand,831004,2018,4,64105,87797012.44981839
Jharkhand,834001,2019,1,1033623,1593049145.6705914
Jharkhand,827013,2019,1,266852,213391146.22175455
Jharkhand,826001,2019,1,194000,249296513.4803657
Jharkhand,831001,2019,1,193688,291336026.7266196
Jharkhand,825303,2019,1,184890,163802790.70871252
Jharkhand,832108,2019,1,139446,139253285.52109092
Jharkhand,826004,2019,1,134340,145218057.47936624
Jharkhand,831004,2019,1,99802,108760743.70664547
Jharkhand,834002,2019,1,95811,176790944.6177314
Jharkhand,828109,2019,1,95753,78247215.32820633
Jharkhand,834001,2019,2,2156092,4112638389.4362826
Jharkhand,831001,2019,2,259219,449587346.66985536
Jharkhand,827013,2019,2,210083,255088187.83244878
Jharkhand,826001,2019,2,194741,303927492.4133067
Jharkhand,826004,2019,2,157067,221884551.85193604
Jharkhand,825303,2019,2,141181,179795133.6808701
Jharkhand,834002,2019,2,111854,211677762.61098135
Jharkhand,832108,2019,2,110754,145833132.88597313
Jharkhand,825301,2019,2,101088,208417248.79470348
Jharkhand,834005,2019,2,90443,160856197.27252907
Jharkhand,834001,2019,3,2468695,4848802245.9592495
Jharkhand,831001,2019,3,353409,566903758.8369503
Jharkhand,827013,2019,3,323880,280843070.46972966
Jharkhand,826001,2019,3,314958,368503882.05929226
Jharkhand,826004,2019,3,233492,259999676.92959213
Jharkhand,825303,2019,3,206521,211629033.97895038
Jharkhand,827001,2019,3,172552,129067546.96325389
Jharkhand,834002,2019,3,167314,253541437.81503046
Jharkhand,825301,2019,3,164512,252469049.9184619
Jharkhand,832108,2019,3,158442,171032011.65468898
Jharkhand,834001,2019,4,2954288,5537967680.060485
Jharkhand,831001,2019,4,463724,771147021.74243
Jharkhand,827013,2019,4,439549,385195602.12045085
Jharkhand,834002,2019,4,409518,780576980.0230916
Jharkhand,826001,2019,4,390500,498784461.16377723
Jharkhand,826004,2019,4,288248,328719233.3835399
Jharkhand,825303,2019,4,263115,271265177.4911297
Jharkhand,828401,2019,4,241186,100428858.96953729
Jharkhand,828109,2019,4,219422,148052846.26330936
Jharkhand,827001,2019,4,191615,170601283.4653363
Jharkhand,834002,2020,1,2341295,6496638163.697522
Jharkhand,834001,2020,1,984086,1278397919.6080205
Jharkhand,831001,2020,1,537740,1097452900.488239
Jharkhand,826001,2020,1,367722,552239489.6794928
Jharkhand,827013,2020,1,358246,433155077.9221264
Jharkhand,825303,2020,1,235426,320915067.70733273
Jharkhand,826004,2020,1,231208,192728913.800782
Jharkhand,832108,2020,1,200542,242120467.8668748
Jharkhand,834008,2020,1,185121,252873365.92831826
Jharkhand,825301,2020,1,183634,347222714.50505704
Jharkhand,834002,2020,2,2306485,6739752467.112598
Jharkhand,834001,2020,2,525562,772689621.4535962
Jharkhand,827013,2020,2,371039,462524629.7121465
Jharkhand,826001,2020,2,348835,569802743.387525
Jharkhand,831001,2020,2,344476,720196541.0851998
Jharkhand,832108,2020,2,195125,230043241.7155472
Jharkhand,822114,2020,2,179065,491807040.0791578
Jharkhand,832107,2020,2,177366,224181846.92257702
Jharkhand,825301,2020,2,167921,304903293.337004
Jharkhand,825409,2020,2,164760,340928295.7467696
Jharkhand,834002,2020,3,2416834,6065980835.029514
Jharkhand,834001,2020,3,983180,1601403833.4521763
Jharkhand,827013,2020,3,540348,748726348.8297192
Jharkhand,826001,2020,3,520403,881270641.9687535
Jharkhand,831001,2020,3,481577,826910947.8144104
Jharkhand,815301,2020,3,394471,1011162044.2919981
Jharkhand,825301,2020,3,301516,606770076.6215037
Jharkhand,825303,2020,3,290318,458480164.11207736
Jharkhand,832108,2020,3,281834,378479085.4123366
Jharkhand,827001,2020,3,259312,301153798.7433195
Jharkhand,834002,2020,4,2410765,5645319200.327383
Jharkhand,834001,2020,4,1798286,2751705021.907586
Jharkhand,826001,2020,4,817105,1346441115.432748
Jharkhand,827013,2020,4,804258,1143259430.7923534
Jharkhand,831001,2020,4,794413,1237733867.390342
Jharkhand,825303,2020,4,541108,760454234.6492018
Jharkhand,825301,2020,4,505448,1000441085.5538771
Jharkhand,815301,2020,4,443855,1062439336.3128815
Jharkhand,834008,2020,4,417308,619131947.6352525
Jharkhand,832108,2020,4,416258,557397266.3876445
Jharkhand,834002,2021,1,4748302,9528083108.148243
Jharkhand,834001,2021,1,2319059,3161771465.3376336
Jharkhand,831001,2021,1,940084,1441374566.4786723
Jharkhand,826001,2021,1,904199,1436946211.5880153
Jharkhand,827013,2021,1,829325,1162327864.3674557
Jharkhand,815301,2021,1,778819,1646862083.7614102
Jharkhand,825303,2021,1,731227,903818484.9975609
Jharkhand,825301,2021,1,634626,1234786844.7351239
Jharkhand,834008,2021,1,497325,656495260.3751132
Jharkhand,834009,2021,1,457824,703537482.7878275
Jharkhand,834002,2021,2,6074624,12331306070.157408
Jharkhand,834001,2021,2,1739108,2772455160.519269
Jharkhand,815301,2021,2,1043027,2211543591.435581
Jharkhand,827013,2021,2,1023391,1478922178.1403823
Jharkhand,826001,2021,2,950238,1607463909.5013304
Jharkhand,831001,2021,2,821075,1365566903.348643
Jharkhand,825301,2021,2,697579,1425981927.862608
Jharkhand,825409,2021,2,569309,1281410681.879605
Jharkhand,825303,2021,2,552652,860370048.2595618
Jharkhand,835210,2021,2,510917,1109504629.8057477
Jharkhand,834002,2021,3,7423091,13117507683.796112
Jharkhand,834001,2021,3,3381709,4717456144.851285
Jharkhand,826001,2021,3,1414105,2247323730.904105
Jharkhand,831001,2021,3,1382496,2091289954.6969118
Jharkhand,827013,2021,3,1336768,1833813009.5617697
Jharkhand,815301,2021,3,1283250,2333920802.65495
Jharkhand,825303,2021,3,1123232,1327093233.9232886
Jharkhand,825301,2021,3,1051945,1876646782.779107
Jharkhand,834008,2021,3,780716,1049732216.3184835
Jharkhand,825409,2021,3,776797,1485598646.808844
Jharkhand,834002,2021,4,9752077,17148684727.654903
Jharkhand,834001,2021,4,4806102,6482492760.974901
Jharkhand,827013,2021,4,2096382,2482980012.9612846
Jharkhand,826001,2021,4,1842677,3002058860.3082023
Jharkhand,831001,2021,4,1828298,2765375814.8213553
Jharkhand,815301,2021,4,1720563,3105668102.022985
Jharkhand,825303,2021,4,1683513,1853167072.8467283
Jharkhand,825301,2021,4,1349433,2419315412.476519
Jharkhand,834008,2021,4,1072422,1426796901.6100783
Jharkhand,825409,2021,4,1050306,2005756136.186884
Jharkhand,834002,2022,1,11376332,20223157755.97808
Jharkhand,834001,2022,1,5377205,7144402174.588897
Jharkhand,826001,2022,1,2101103,3347939707.548132
Jharkhand,831001,2022,1,2050782,3080956142.7310486
Jharkhand,827013,2022,1,2044863,2750289903.551509
Jharkhand,815301,2022,1,1973635,3554679936.919263
Jharkhand,825303,2022,1,1790283,2080200779.250644
Jharkhand,825301,2022,1,1515302,2745857514.686514
Jharkhand,825409,2022,1,1252327,2384141150.0169344
Jharkhand,834008,2022,1,1132904,1530482069.3943493
Jharkhand,834002,2022,2,12938740,22174889736.57439
Jharkhand,834001,2022,2,6632465,8399189444.219387
Jharkhand,827013,2022,2,2561676,3300268274.9432673
Jharkhand,815301,2022,2,2531591,4457163812.903605
Jharkhand,826001,2022,2,2499140,3987626882.309834
Jharkhand,831001,2022,2,2410712,3556151859.513874
Jharkhand,825303,2022,2,2166528,2474561388.8146076
Jharkhand,825301,2022,2,1892661,3360707101.8218894
Jharkhand,825409,2022,2,1536189,2935847117.199618
Jharkhand,822114,2022,2,1375896,3047533180.3486857
Jharkhand,834002,2022,3,17317756,27845499632.416027
Jharkhand,831001,2022,3,10298841,15588082766.452309
Jharkhand,834001,2022,3,7054214,8487107966.50626
Jharkhand,826001,2022,3,3592994,5867382961.632152
Jharkhand,825303,2022,3,2514161,2471705471.9011097
Jharkhand,827013,2022,3,2278431,3079872973.8691835
Jharkhand,825301,2022,3,1971015,3140589072.50436
Jharkhand,825409,2022,3,1527190,2606740158.642652
Jharkhand,834008,2022,3,1443424,1793159485.8633087
Jharkhand,834009,2022,3,1416655,1889638491.1047912
Jharkhand,834002,2022,4,16787757,28821542216.71707
Jharkhand,831001,2022,4,14677516,23117180248.960854
Jharkhand,834001,2022,4,7794568,9503906193.66227
Jharkhand,826001,2022,4,6696711,11091799855.14023
Jharkhand,827003,2022,4,2942273,4553917226.5255165
Jharkhand,825303,2022,4,2656231,2725286416.4182014
Jharkhand,827013,2022,4,2592430,3505131452.783032
Jharkhand,825301,2022,4,2588472,4188512283.0629396
Jharkhand,825409,2022,4,1771542,3075064688.494519
Jharkhand,825401,2022,4,1750451,3096506942.3167577
Jharkhand,834001,2023,1,13240591,15389935423.0
Jharkhand,826001,2023,1,4666803,6972308919.0
Jharkhand,827013,2023,1,4472458,5892067627.0
Jharkhand,825303,2023,1,4302945,4525730711.0
Jharkhand,831001,2023,1,4093937,5089003305.0
Jharkhand,825301,2023,1,3112543,4944644491.0
Jharkhand,834002,2023,1,3029972,4073715757.0
Jharkhand,825409,2023,1,3020582,5239912616.0
Jharkhand,822114,2023,1,3008763,5680196945.0
Jharkhand,834008,2023,1,2838709,3442022031.0
Jharkhand,834001,2023,2,15529072,17698037091.0
Jharkhand,826001,2023,2,5416916,7775068568.0
Jharkhand,825303,2023,2,5017254,5158370296.0
Jharkhand,827013,2023,2,4762751,6471572800.0
Jharkhand,831001,2023,2,4643072,5597163899.0
Jharkhand,825301,2023,2,3719436,5639027294.0
Jharkhand,834002,2023,2,3651437,4701352920.0
Jharkhand,822114,2023,2,3645655,6568033698.0
Jharkhand,825409,2023,2,3639244,6112628610.0
Jharkhand,834008,2023,2,3365253,3941416095.0
Jharkhand,834001,2023,3,17805700,18592742545.0
Jharkhand,825303,2023,3,6174515,5447989112.0
Jharkhand,826001,2023,3,6097802,8187318370.0
Jharkhand,831001,2023,3,5361491,6020167491.0
Jharkhand,827013,2023,3,5211884,6453777345.0
Jharkhand,825301,2023,3,4203859,5650396327.0
Jharkhand,834002,2023,3,4073443,4985648014.0
Jharkhand,825409,2023,3,4057214,5977439576.0
Jharkhand,822114,2023,3,3867546,6064122756.0
Jharkhand,834009,2023,3,3823394,4437747668.0
Jharkhand,834001,2023,4,19388108,21171002577.0
Jharkhand,826001,2023,4,7008587,9631426428.0
Jharkhand,825303,2023,4,6693203,6245115278.0
Jharkhand,831001,2023,4,6220897,7064861502.0
Jharkhand,827013,2023,4,6025082,7594126765.0
Jharkhand,825301,2023,4,4864691,6773031256.0
Jharkhand,825409,2023,4,4829042,7221103066.0
Jharkhand,822114,2023,4,4806942,7410759517.0
Jharkhand,834002,2023,4,4482479,5507657287.0
Jharkhand,834009,2023,4,4184050,4844872311.0
Jharkhand,834001,2024,1,20757079,22133809210.0
Jharkhand,826001,2024,1,7806264,10249108608.0
Jharkhand,825303,2024,1,7353824,7121627320.0
Jharkhand,827013,2024,1,6659714,7990035325.0
Jharkhand,831001,2024,1,6464107,7206814306.0
Jharkhand,822114,2024,1,5888316,9087298331.0
Jharkhand,825409,2024,1,5658861,8403849165.0
Jharkhand,825301,2024,1,5281903,7344274997.0
Jharkhand,834002,2024,1,4729919,5739933856.0
Jharkhand,834008,2024,1,4575000,4979431324.0
Jharkhand,834001,2024,2,23529397,23907092192.0
Jharkhand,826001,2024,2,8916283,11107538077.0
Jharkhand,825303,2024,2,8337767,7738606330.0
Jharkhand,827013,2024,2,7511777,8758289153.0
Jharkhand,831001,2024,2,7058879,7467777895.0
Jharkhand,822114,2024,2,6901550,9936721407.0
Jharkhand,825409,2024,2,6514168,9293819203.0
Jharkhand,825301,2024,2,6142329,8070555534.0
Jharkhand,834002,2024,2,5489968,6256985095.0
Jharkhand,834009,2024,2,5239209,5648222900.0
Jharkhand,834001,2024,3,31702222,31928362304.0
Jharkhand,825301,2024,3,10559366,13829749281.0
Jharkhand,826001,2024,3,10002314,12196018491.0
Jharkhand,831001,2024,3,7983568,8229872519.0
Jharkhand,827013,2024,3,7790992,8743276073.0
Jharkhand,814112,2024,3,7709230,8899539953.0
Jharkhand,831012,2024,3,7557308,8619491154.0
Jharkhand,822114,2024,3,7109485,9331501263.0
Jharkhand,834002,2024,3,7053486,7816020235.0
Jharkhand,825303,2024,3,6855207,5162868057.0
Jharkhand,834001,2024,4,34124071,35430069875.0
Jharkhand,825301,2024,4,11372761,15272436013.0
Jharkhand,826001,2024,4,11276639,13722995646.0
Jharkhand,831001,2024,4,9087953,9310355189.0
Jharkhand,827013,2024,4,8862347,10031564991.0
Jharkhand,831012,2024,4,8434121,9639002944.0
Jharkhand,822114,2024,4,8077244,10972724612.0
Jharkhand,834002,2024,4,7711265,8525577777.0
Jharkhand,825409,2024,4,7453337,9930140273.0
Jharkhand,834009,2024,4,7115431,7713745799.0
Karnataka,560001,2018,1,2917356,4684262246.184547
Karnataka,560068,2018,1,362706,517677057.86159337
Karnataka,560037,2018,1,285971,505502944.62397766
Karnataka,560100,2018,1,216112,313751577.2202337
Karnataka,560103,2018,1,194991,433601701.3311665
Karnataka,560076,2018,1,185348,339888598.93014956
Karnataka,560078,2018,1,177653,311801098.08518976
Karnataka,560066,2018,1,161926,331471792.1559178
Karnataka,560034,2018,1,125066,211942588.54335254
Karnataka,560058,2018,1,122739,200843823.10135797
Karnataka,560001,2018,2,3777086,7545089760.607167
Karnataka,560068,2018,2,520234,887829143.306853
Karnataka,560037,2018,2,421509,807230105.67025
Karnataka,560100,2018,2,316077,538127075.6249135
Karnataka,560103,2018,2,298756,686735856.9271663
Karnataka,560076,2018,2,283475,555072082.6806135
Karnataka,560078,2018,2,262783,526871215.61418325
Karnataka,560066,2018,2,252876,526873201.8715124
Karnataka,560058,2018,2,190396,382329351.2032846
Karnataka,560034,2018,2,187810,320838990.2179973
Karnataka,560001,2018,3,5764203,10161197002.295376
Karnataka,560068,2018,3,825896,1276094702.3941145
Karnataka,560037,2018,3,726768,1137259397.2844858
Karnataka,560100,2018,3,538466,787462263.640522
Karnataka,560103,2018,3,480447,949440422.3096995
Karnataka,560066,2018,3,438490,747081243.561017
Karnataka,560076,2018,3,437419,783354840.8977767
Karnataka,560078,2018,3,390272,747465156.54727
Karnataka,560034,2018,3,326118,455897189.4330118
Karnataka,560048,2018,3,309694,553326710.5800511
Karnataka,560001,2018,4,7725284,14030425393.295612
Karnataka,560068,2018,4,1630650,1941175277.1858852
Karnataka,560037,2018,4,1489575,1699187256.2665832
Karnataka,560100,2018,4,1092123,1185289351.769251
Karnataka,560103,2018,4,980474,1385772770.3236568
Karnataka,560076,2018,4,880661,1195547863.4124563
Karnataka,560066,2018,4,854635,1144927861.3646388
Karnataka,560078,2018,4,754655,1108535043.02512
Karnataka,560034,2018,4,629029,640069192.6247402
Karnataka,560048,2018,4,602421,846751442.114335
Karnataka,560001,2019,1,16241340,23597361226.512825
Karnataka,560068,2019,1,3091833,3063115136.8351393
Karnataka,560037,2019,1,2881073,2759611074.196853
Karnataka,560100,2019,1,2186168,1965702558.1231914
Karnataka,560103,2019,1,1956031,2178181821.6100526
Karnataka,560066,2019,1,1762996,1849235559.1404402
Karnataka,560076,2019,1,1717311,1878507848.0200615
Karnataka,560078,2019,1,1433092,1764064522.5131779
Karnataka,560048,2019,1,1220473,1387467815.17579
Karnataka,560043,2019,1,1087360,1413003654.074266
Karnataka,560001,2019,2,27169035,40026681539.0066
Karnataka,560068,2019,2,3899947,3782701576.6096516
Karnataka,560037,2019,2,3726533,3420453781.182145
Karnataka,560100,2019,2,2898263,2405067634.7114296
Karnataka,560103,2019,2,2324181,2493653039.789679
Karnataka,560076,2019,2,2267844,2322286985.3478093
Karnataka,560066,2019,2,2160674,2196445237.554137
Karnataka,560078,2019,2,1905438,2243475624.9503236
Karnataka,560048,2019,2,1435934,1615758436.429912
Karnataka,560043,2019,2,1423064,1805129275.7098706
Karnataka,560001,2019,3,34182229,49823702321.09828
Karnataka,560068,2019,3,5947189,5128381819.22648
Karnataka,560037,2019,3,5618911,4687491199.047718
Karnataka,560100,2019,3,4354779,3243709763.82842
Karnataka,560076,2019,3,3695866,3236597179.6474953
Karnataka,560103,2019,3,3666274,3415532566.145389
Karnataka,560066,2019,3,3515277,3076214547.465382
Karnataka,560078,2019,3,3061845,3052095452.831073
Karnataka,560043,2019,3,2368849,2524949963.0143013
Karnataka,560048,2019,3,2322786,2197559957.469263
Karnataka,560001,2019,4,48600127,67204107791.7798
Karnataka,560068,2019,4,7900010,6656358496.856865
Karnataka,560037,2019,4,7262363,5957470699.497891
Karnataka,560100,2019,4,5715071,4180543682.137229
Karnataka,560076,2019,4,4874891,4166592351.03039
Karnataka,560103,2019,4,4782743,4221264328.1047115
Karnataka,560066,2019,4,4591973,3850220029.48918
Karnataka,560078,2019,4,4152231,4053813623.1744967
Karnataka,560043,2019,4,3212130,3324316259.4523993
Karnataka,560048,2019,4,3079311,2770576479.680187
Karnataka,560001,2020,1,57330889,81134886975.52737
Karnataka,560068,2020,1,8405450,7535415165.4156
Karnataka,560037,2020,1,7465398,6691101930.332184
Karnataka,560100,2020,1,5915500,4655314993.588518
Karnataka,560076,2020,1,5236440,4714075798.715652
Karnataka,560103,2020,1,5083664,4577206344.933306
Karnataka,560066,2020,1,4764049,4263466183.7803307
Karnataka,560078,2020,1,4471072,4598592058.920128
Karnataka,560043,2020,1,3603586,3828096750.8862906
Karnataka,560048,2020,1,3269181,3036342839.9664307
Karnataka,560001,2020,2,38973791,66590268182.41567
Karnataka,560068,2020,2,5219518,5289290543.736636
Karnataka,560037,2020,2,3913533,3971738432.8637066
Karnataka,560076,2020,2,3436124,3478334908.19147
Karnataka,560100,2020,2,3088811,2868440309.849668
Karnataka,560078,2020,2,2993252,3422857621.4173446
Karnataka,560066,2020,2,2403434,2548374507.201984
Karnataka,560043,2020,2,2338058,2755025955.0031548
Karnataka,560091,2020,2,2199155,2935278568.13928
Karnataka,560067,2020,2,2196048,2369904870.0520215
Karnataka,560001,2020,3,56516908,95602796543.47356
Karnataka,560068,2020,3,7054454,7600500787.564055
Karnataka,560076,2020,3,4524287,4895054054.037458
Karnataka,560078,2020,3,4289114,5196728182.23589
Karnataka,560037,2020,3,4264534,4558580044.307885
Karnataka,560100,2020,3,4135171,4019712974.9860735
Karnataka,560043,2020,3,3420296,4217249449.3559895
Karnataka,560091,2020,3,3368396,4889720050.386913
Karnataka,560058,2020,3,3252549,4506054757.8201065
Karnataka,560064,2020,3,3067497,4089464596.7782416
Karnataka,560001,2020,4,56310863,93518053649.26508
Karnataka,560068,2020,4,10785785,11322501094.514175
Karnataka,560076,2020,4,7038825,7393915831.43293
Karnataka,560078,2020,4,6889794,8166543231.703449
Karnataka,560100,2020,4,6276214,5910766755.672085
Karnataka,560037,2020,4,6123495,6326770347.039359
Karnataka,560043,2020,4,5727108,6727622944.551029
Karnataka,560091,2020,4,5177157,7541528486.787478
Karnataka,560058,2020,4,5175484,7030710384.586107
Karnataka,560064,2020,4,4855035,6333062815.600198
Karnataka,560001,2021,1,111898471,154275126291.57782
Karnataka,560068,2021,1,12064288,12242363901.28056
Karnataka,560076,2021,1,8039229,8082595491.720546
Karnataka,560078,2021,1,7802876,8722484146.764801
Karnataka,560037,2021,1,7275346,7300677514.802685
Karnataka,560100,2021,1,6853014,6229275890.411031
Karnataka,560043,2021,1,6346882,7222768676.872352
Karnataka,560091,2021,1,5772520,7981648746.172419
Karnataka,560064,2021,1,5662067,6836955396.193855
Karnataka,560058,2021,1,5642004,7346427540.610056
Karnataka,560001,2021,2,123224371,183498284704.33478
Karnataka,560068,2021,2,10085408,11339602290.459164
Karnataka,560076,2021,2,6656017,7602100083.517555
Karnataka,560078,2021,2,6608856,8211710743.90263
Karnataka,560037,2021,2,5877545,6739551217.132662
Karnataka,560100,2021,2,5812440,5937927316.85524
Karnataka,577006,2021,2,5607333,10946396613.609468
Karnataka,560043,2021,2,5527079,6801316218.629841
Karnataka,560091,2021,2,5308121,7850450555.737431
Karnataka,575006,2021,2,5093065,10214095740.816475
Karnataka,560001,2021,3,171396431,241306340924.0064
Karnataka,560068,2021,3,14623854,16040642648.22071
Karnataka,560078,2021,3,9785218,11904916257.160776
Karnataka,560076,2021,3,9738793,10772233047.8478
Karnataka,577006,2021,3,8416485,15260316851.510262
Karnataka,560100,2021,3,8244539,8261052882.907836
Karnataka,560037,2021,3,8234529,9148018524.709347
Karnataka,560043,2021,3,8192016,10085028861.728535
Karnataka,560058,2021,3,7799936,10366833170.779675
Karnataka,560091,2021,3,7775322,11513592826.30002
Karnataka,560001,2021,4,206723470,283864051273.69073
Karnataka,560068,2021,4,18049591,19727739202.388454
Karnataka,560076,2021,4,12077917,13225374279.249357
Karnataka,560078,2021,4,11877575,14356401868.363028
Karnataka,560037,2021,4,10606419,12040506513.322227
